Episode,Total Reward,Requests Served,Average Waiting
4895,-6872452,71,62.71
4896,-6134483,81,59.71
4897,-6539110,74,65.07
4898,-3249078,76,51.25
4899,-4043601,70,52.54
4900,-6836323,66,55.5
4901,-5685948,76,54.53
4902,-4617620,95,48.69
4903,-2273039,98,44.55
4904,-4148040,88,50.83
4905,-3457871,93,52.88
4906,-5395762,91,51.83
4907,-4794031,73,54.3
4908,-9967335,65,66.98
4909,-3761423,94,46.79
4910,-5492687,75,60.02
4911,-6107555,69,64.5
4912,-3090187,85,51.08
4913,-5443684,77,52.04
4914,-4966582,76,51.65
4915,-6992304,71,65.13
4916,-6364528,73,59.54
4917,-9145561,69,73.43
4918,-9206312,64,75.06
4919,-2892865,95,45.36
4920,-3450193,81,55.24
4921,-8056357,74,68.47
4922,-8142108,87,70.26
4923,-5274501,72,57.03
4924,-3201029,101,52.2
4925,-6567566,81,55.33
4926,-3848293,87,51.46
4927,-2481915,97,40.68
4928,-6701631,68,60.67
4929,-7709809,79,64.45
4930,-5284543,76,48.97
4931,-2658759,93,48.13
4932,-5828708,70,56.42
4933,-6379332,77,50.54
4934,-6116804,68,59.3
4935,-4587280,73,61.2
4936,-5541356,73,59.32
4937,-5408237,69,57.49
4938,-4849012,84,56.09
4939,-3646755,83,47.02
4940,-8611321,40,67.79
4941,-4701219,71,52.02
4942,-3825474,86,52.18
4943,-6413398,81,58.55
4944,-10980794,62,88.35
4945,-8707964,79,69.24
4946,-5691308,59,64.18
4947,-9619961,71,75.98
4948,-9876432,90,77.41
4949,-2958018,110,49.16
4950,-5875155,83,64.84
4951,-4846133,87,54.07
4952,-8118792,65,63.97
4953,-4550513,94,49.82
4954,-8566824,81,65.29
4955,-7575740,76,67.51
4956,-3758328,85,49.72
4957,-7365963,90,63.53
4958,-9115893,85,71.91
4959,-9117097,79,72.15
4960,-8251392,77,68.72
4961,-7386708,86,74.88
4962,-7544322,83,69.17
4963,-3468840,91,49.25
4964,-4312730,75,52.79
4965,-4675769,88,50.04
4966,-6246822,99,64.25
4967,-5636313,115,54.34
4968,-6090769,67,56.05
4969,-5530713,72,52.92
4970,-14062810,61,90.62
4971,-2994701,93,50.4
4972,-8861490,51,65.95
4973,-12933642,73,83.36
4974,-6433754,81,59.5
4975,-12090218,30,80.36
4976,-9979903,70,72.93
4977,-8593208,79,70.3
4978,-9110900,57,70.72
4979,-13048201,46,87.14
4980,-10354209,48,79.11
4981,-9473914,72,75.5
4982,-8735594,72,65.55
4983,-7780437,67,72.64
4984,-13114190,41,87.57
4985,-12084290,67,89.07
4986,-11332457,15,79.77
4987,-8344844,79,75.43
4988,-6248559,86,64.98
4989,-7242218,84,67.61
4990,-14079180,45,90.46
4991,-15975232,53,98.73
4992,-13484793,53,88.21
4993,-18905103,1,106.28
4994,-6428270,83,66.23
4995,-9123025,61,75.46
4996,-13877438,51,91.34
4997,-8032591,76,74.41
4998,-8544843,67,67.42
4999,-7781834,97,67.36
5000,-9088173,70,67.43
5001,-5611200,79,59.39
5002,-12904281,69,93.73
5003,-9258499,55,72.03
5004,-9015811,72,71.09
5005,-15145356,67,100.84
5006,-9390288,78,69.2
5007,-6702160,67,65.27
5008,-7822393,74,63.07
5009,-10077547,68,69.17
5010,-16083709,48,97.93
5011,-11617288,71,74.78
5012,-9204867,74,65.29
5013,-6929609,61,60.6
5014,-4766528,77,52.62
5015,-9137591,66,63.96
5016,-6537688,93,58.99
5017,-4341637,67,50.58
5018,-7241606,82,71.14
5019,-3540763,76,46.49
5020,-3711850,96,48.58
5021,-4681826,88,50.66
5022,-5523571,86,49.82
5023,-3659679,83,42.97
5024,-9598563,40,73.09
5025,-8804241,43,69.36
5026,-3613273,108,47.14
5027,-5143661,84,55.97
5028,-10942884,41,74.99
5029,-6533190,61,55.51
5030,-6693305,74,60.0
5031,-13455176,56,86.36
5032,-10849778,51,78.65
5033,-6693354,77,50.38
5034,-4420068,103,52.63
5035,-6481430,80,55.54
5036,-5988174,94,61.58
5037,-6089350,97,67.01
5038,-10965301,70,76.38
5039,-8970551,82,72.71
5040,-9745787,82,78.38
5041,-3305446,110,46.14
5042,-3443177,110,39.26
5043,-5050976,114,50.84
5044,-9537228,86,71.38
5045,-7497083,62,66.94
5046,-7221891,68,62.04
5047,-7251213,86,65.97
5048,-3791421,117,51.28
5049,-8726589,61,76.42
5050,-10174159,82,74.12
5051,-4925644,61,58.03
5052,-5968973,91,56.31
5053,-3461339,96,48.48
5054,-2349047,108,45.92
5055,-6234351,76,60.87
5056,-9769129,34,72.0
5057,-6943504,78,63.19
5058,-4730659,123,60.54
5059,-7126438,74,61.48
5060,-15056369,24,99.07
5061,-4593786,83,51.74
5062,-4665465,96,56.07
5063,-3629054,85,45.95
5064,-2934828,90,47.31
5065,-6216276,96,63.24
5066,-10450317,72,75.45
5067,-8856569,74,70.0
5068,-9970049,78,79.41
5069,-2360952,105,44.39
5070,-6822358,92,66.21
5071,-4261947,81,51.84
5072,-5207001,75,47.36
5073,-3738229,79,43.15
5074,-6609065,75,55.14
5075,-3345005,78,47.35
5076,-6839008,62,61.26
5077,-12496787,38,77.22
5078,-7463343,69,67.29
5079,-9510622,95,68.76
5080,-6604919,70,54.87
5081,-11857183,55,78.48
5082,-2429576,96,36.96
5083,-3751817,91,48.36
5084,-6594036,85,61.51
5085,-10719874,60,72.96
5086,-5389952,77,58.53
5087,-4722282,75,48.62
5088,-6445353,78,56.85
5089,-5539264,80,56.89
5090,-2319714,87,41.86
5091,-6094670,79,62.74
5092,-6679740,80,57.51
5093,-7662800,79,66.43
5094,-4627897,72,53.53
5095,-5834746,65,61.84
5096,-6824195,57,65.55
5097,-5726941,76,54.71
5098,-11680624,71,80.28
5099,-4991218,80,57.61
5100,-4659748,76,53.61
5101,-5169874,71,53.72
5102,-9233823,70,69.75
5103,-6103474,85,61.79
5104,-4434754,93,47.58
5105,-4639302,88,54.39
5106,-8710243,54,72.08
5107,-10388551,65,78.65
5108,-2941222,95,46.02
5109,-4708334,95,45.93
5110,-5241168,97,55.63
5111,-9428164,73,71.61
5112,-6103409,81,57.17
5113,-2305524,87,42.78
5114,-6502770,71,62.18
5115,-6597347,73,52.63
5116,-8052698,77,71.61
5117,-9896108,68,67.52
5118,-4459473,90,50.98
5119,-5179094,86,54.17
5120,-9948303,58,81.62
5121,-9104620,85,68.67
5122,-14039481,43,92.9
5123,-4271404,94,52.95
5124,-3164802,80,46.52
5125,-5598454,83,60.32
5126,-5255595,81,54.15
5127,-5276310,102,56.02
5128,-5622002,95,60.96
5129,-2609988,90,45.3
5130,-5763350,98,50.86
5131,-6109573,58,56.93
5132,-8183849,60,70.33
5133,-7190425,75,62.81
5134,-4511337,75,52.94
5135,-7968842,65,66.05
5136,-8562879,60,65.83
5137,-4513070,104,55.22
5138,-4543034,90,51.93
5139,-6083085,79,64.81
5140,-4406207,82,57.71
5141,-7507575,76,66.46
5142,-8132854,58,63.77
5143,-6685001,72,64.47
5144,-8730497,48,70.96
5145,-7595305,98,71.49
5146,-5098026,94,58.01
5147,-5314327,77,56.87
5148,-8139374,66,64.09
5149,-3595293,77,50.45
5150,-3868340,86,51.09
5151,-6434122,100,56.28
5152,-9798028,71,77.31
5153,-7047616,72,66.83
5154,-7953353,66,66.98
5155,-7286682,73,66.04
5156,-3170198,96,50.61
5157,-3058535,77,38.87
5158,-13651287,42,90.85
5159,-4863722,64,51.57
5160,-8627383,49,69.64
5161,-7138632,67,64.77
5162,-7033761,88,61.7
5163,-6914615,71,66.25
5164,-6285861,92,69.42
5165,-7792179,95,63.37
5166,-9769819,62,71.91
5167,-5906914,94,57.24
5168,-6281598,71,59.63
5169,-6100708,77,55.97
5170,-6698031,76,57.45
5171,-7906654,77,77.17
5172,-3424218,108,44.31
5173,-3069637,87,47.98
5174,-5491061,95,61.84
5175,-11562898,71,87.64
5176,-5026802,75,51.52
5177,-8694721,61,73.56
5178,-6107018,75,70.5
5179,-2539497,113,40.86
5180,-4106560,82,45.95
5181,-5709182,90,62.15
5182,-10923032,47,72.45
5183,-3239060,70,47.85
5184,-3475179,86,51.09
5185,-6846645,67,66.07
5186,-8794213,55,69.23
5187,-3851985,106,51.55
5188,-9401663,52,68.02
5189,-6770342,74,61.29
5190,-7468701,93,58.35
5191,-6109050,71,60.36
5192,-5538689,92,60.71
5193,-7753980,80,65.94
5194,-5329969,71,60.96
5195,-6873574,89,66.55
5196,-12951180,23,91.37
5197,-8127965,54,70.95
5198,-7330809,79,71.26
5199,-7659557,78,63.68
5200,-8508318,69,69.12
5201,-7517205,88,65.53
5202,-10065669,58,79.06
5203,-8468621,70,72.97
5204,-2650311,141,51.71
5205,-8056977,76,67.06
5206,-7640352,76,76.96
5207,-8179993,69,66.31
5208,-13139727,58,83.98
5209,-2918585,94,42.18
5210,-9165050,84,66.64
5211,-4773638,112,58.84
5212,-4005625,82,50.38
5213,-9068891,93,75.38
5214,-4164971,92,53.27
5215,-6502973,73,61.05
5216,-3861131,72,49.92
5217,-7426863,77,63.68
5218,-5097101,82,55.58
5219,-11322839,61,77.61
5220,-4817665,80,55.37
5221,-8831570,66,77.47
5222,-4301597,86,54.1
5223,-4621233,104,50.95
5224,-10515273,64,71.05
5225,-10788300,57,76.72
5226,-4834406,87,52.18
5227,-6688571,74,62.18
5228,-4807998,92,53.4
5229,-7886348,81,65.25
5230,-8190071,75,62.17
5231,-7777209,67,55.84
5232,-12428776,55,87.68
5233,-7815187,82,67.32
5234,-7938490,70,66.09
5235,-7561751,70,65.35
5236,-7505359,79,62.77
5237,-8675496,57,64.56
5238,-7272711,73,70.83
5239,-7052137,72,61.03
5240,-5188889,89,51.87
5241,-7482051,72,66.26
5242,-10751386,66,72.16
5243,-9950309,52,73.49
5244,-5694697,78,63.32
5245,-6108446,70,66.0
5246,-7578022,61,61.99
5247,-6053751,68,61.85
5248,-4370486,82,61.29
5249,-10557010,57,78.53
5250,-9843041,50,71.27
5251,-10453029,50,72.17
5252,-8032273,56,63.23
5253,-6371044,98,53.58
5254,-4719970,77,54.62
5255,-6541507,71,62.79
5256,-6272468,67,58.08
5257,-7942633,58,64.99
5258,-8781050,62,67.48
5259,-4306656,80,57.19
5260,-6444529,69,68.33
5261,-3137764,81,47.11
5262,-7578440,76,63.65
5263,-4598238,56,51.4
5264,-7480637,72,69.71
5265,-9021670,51,69.32
5266,-4625347,83,51.12
5267,-8681589,47,64.53
5268,-5939254,65,59.06
5269,-5342041,79,57.36
5270,-8962968,76,74.62
5271,-6222858,60,58.44
5272,-9923900,75,72.72
5273,-7576512,78,67.81
5274,-4328872,65,52.1
5275,-9353225,60,72.75
5276,-8074358,65,66.99
5277,-5651067,84,57.84
5278,-5644894,84,58.92
5279,-11017675,58,76.25
5280,-6176448,89,59.21
5281,-8143288,90,70.72
5282,-9697474,65,74.76
5283,-5551111,77,60.12
5284,-7036654,70,68.94
5285,-5602471,69,51.68
5286,-5084940,70,53.53
5287,-3368607,107,44.25
5288,-15292402,22,96.25
5289,-3853751,89,48.46
5290,-4873825,95,39.21
5291,-5886388,104,62.99
5292,-5516647,83,54.28
5293,-1919719,114,38.91
5294,-8142294,78,67.19
5295,-5821437,74,62.26
5296,-3962109,121,47.51
5297,-3976483,90,53.91
5298,-10133661,82,69.66
5299,-6036251,118,59.76
5300,-4840944,78,56.0
5301,-5440222,75,53.49
5302,-7279092,74,59.3
5303,-8348395,70,68.15
5304,-12666715,72,86.99
5305,-5468552,91,58.31
5306,-5806493,97,51.66
5307,-3929637,95,55.44
5308,-7357384,85,58.76
5309,-8296269,82,75.8
5310,-11200376,16,77.34
5311,-9373636,72,75.22
5312,-8149220,83,70.12
5313,-7803028,84,69.38
5314,-6021774,74,56.67
5315,-8640675,71,71.21
5316,-4506689,81,55.97
5317,-4740857,98,59.29
5318,-5506538,73,55.21
5319,-6104540,69,67.98
5320,-5963543,89,60.91
5321,-4618108,122,51.1
5322,-8777813,64,72.38
5323,-4684292,93,51.66
5324,-4214157,84,55.82
5325,-6270654,96,68.93
5326,-11155051,51,73.12
5327,-7437658,64,60.24
5328,-5021017,90,54.63
5329,-6785355,68,63.09
5330,-8677027,76,76.75
5331,-5913797,88,50.33
5332,-5517941,84,64.04
5333,-9763017,53,71.67
5334,-8100508,92,65.59
5335,-7736310,70,64.04
5336,-8157901,91,62.77
5337,-4306751,75,48.26
5338,-4741570,88,53.76
5339,-6754780,74,57.85
5340,-5162590,79,53.56
5341,-5832806,90,50.77
5342,-6965040,78,66.14
5343,-4352875,98,47.88
5344,-6062354,100,62.0
5345,-6689911,85,67.47
5346,-5536952,96,64.66
5347,-4968910,91,55.18
5348,-4210262,84,52.05
5349,-8471536,87,64.34
5350,-3860491,101,48.22
5351,-9231630,96,65.81
5352,-2495458,117,42.09
5353,-10593252,76,80.55
5354,-4368762,80,57.24
5355,-2077976,107,40.61
5356,-8460411,80,70.76
5357,-8381885,80,75.46
5358,-4032580,103,46.61
5359,-5242968,103,63.18
5360,-8942153,73,77.82
5361,-5374421,98,55.52
5362,-6312415,74,62.95
5363,-10011370,88,78.05
5364,-2967608,98,46.05
5365,-7447937,75,64.82
5366,-7121241,59,62.31
5367,-6551775,76,64.19
5368,-7768052,73,57.7
5369,-7801928,100,66.53
5370,-4355060,108,51.34
5371,-7504733,75,63.5
5372,-5011492,85,59.75
5373,-7523909,76,65.97
5374,-7862570,98,73.7
5375,-7687481,86,71.85
5376,-7983478,89,66.79
5377,-7145721,72,59.46
5378,-6760197,99,57.24
5379,-7645078,88,69.66
5380,-5430285,94,70.68
5381,-5649451,81,54.01
5382,-8272398,71,61.28
5383,-10000333,72,72.27
5384,-6777254,97,65.87
5385,-7798917,64,65.02
5386,-8910777,91,72.54
5387,-12100482,72,80.57
5388,-10750881,65,75.98
5389,-5141288,84,51.61
5390,-8856637,64,74.09
5391,-5561204,77,55.02
5392,-6146944,100,59.35
5393,-7237115,69,69.67
5394,-5721414,77,56.99
5395,-9175941,59,72.22
5396,-9809106,73,76.75
5397,-7900453,83,69.88
5398,-9390042,64,73.2
5399,-9411364,58,69.43
5400,-7881652,67,63.03
5401,-5151739,93,52.13
5402,-2173029,92,38.73
5403,-4326529,77,51.68
5404,-6745488,78,59.57
5405,-3010653,108,41.57
5406,-6484380,70,61.35
5407,-4782146,78,48.8
5408,-4303559,70,45.98
5409,-3894483,96,43.26
5410,-4402759,107,49.55
5411,-7717641,74,62.87
5412,-5099062,73,49.68
5413,-6055310,81,65.11
5414,-7938186,80,63.55
5415,-10870037,72,77.46
5416,-11622425,83,80.85
5417,-5167938,88,58.42
5418,-5118140,99,55.99
5419,-5361096,76,66.55
5420,-14293967,63,88.76
5421,-5937106,77,65.55
5422,-5145284,77,54.18
5423,-11187486,64,79.96
5424,-8531546,97,76.86
5425,-7541719,89,69.6
5426,-6201466,89,59.07
5427,-2314430,92,39.23
5428,-6745228,72,67.74
5429,-4931167,93,60.61
5430,-12710584,80,86.05
5431,-9306640,76,75.98
5432,-4603062,86,48.54
5433,-15704891,61,97.57
5434,-2297892,85,38.99
5435,-8082076,66,69.43
5436,-9493346,81,79.14
5437,-9736855,70,72.86
5438,-9449861,70,73.34
5439,-7213605,68,70.77
5440,-7501228,46,57.42
5441,-3875792,80,48.49
5442,-6548279,69,64.43
5443,-6388798,81,66.4
5444,-6681706,75,59.83
5445,-4843441,82,54.32
5446,-5400586,73,50.46
5447,-10385478,64,78.37
5448,-9588489,71,75.81
5449,-8867329,83,68.37
5450,-10529449,66,73.77
5451,-3571385,101,45.95
5452,-5547248,111,56.52
5453,-6350640,81,59.0
5454,-5924410,57,54.49
5455,-6700110,78,63.53
5456,-4788064,67,51.12
5457,-10903318,64,73.2
5458,-5478657,81,61.27
5459,-7175253,89,65.12
5460,-9594525,47,70.65
5461,-9957050,80,77.97
5462,-11270601,64,80.97
5463,-6129169,79,51.75
5464,-9237484,91,73.54
5465,-12931614,69,81.36
5466,-10437256,65,73.4
5467,-12671320,64,81.02
5468,-3725651,112,51.64
5469,-10706393,77,78.88
5470,-6807347,72,57.21
5471,-9793153,61,79.22
5472,-11047964,70,76.63
5473,-7728392,76,64.23
5474,-10757953,70,81.51
5475,-12590160,68,86.68
5476,-4953156,77,59.4
5477,-6674595,90,63.37
5478,-8147639,70,66.26
5479,-8876114,57,70.49
5480,-7130806,86,68.43
5481,-9738011,53,74.21
5482,-7810484,64,64.75
5483,-7848357,55,69.57
5484,-7242797,89,60.17
5485,-10918779,83,76.76
5486,-9446904,42,70.26
5487,-9859741,60,73.51
5488,-5553636,77,60.03
5489,-6425244,100,61.83
5490,-9400182,52,67.98
5491,-9738503,67,75.75
5492,-6518088,77,56.93
5493,-8476485,67,67.16
5494,-7123152,70,71.09
5495,-10186371,51,78.32
5496,-6660447,85,65.61
5497,-5882335,80,48.35
5498,-7414795,79,60.98
5499,-6725992,78,58.11
5500,-5482794,105,55.77
5501,-7154519,85,61.39
5502,-10613924,80,83.58
5503,-5086132,67,53.27
5504,-6158632,74,56.12
5505,-9439790,61,74.0
5506,-1791300,117,39.53
5507,-13105966,61,93.78
5508,-5748397,80,61.46
5509,-9730692,66,69.48
5510,-9579453,74,75.68
5511,-9475199,75,70.19
5512,-6498191,94,67.59
5513,-13099826,63,90.31
5514,-6356002,85,63.43
5515,-7101800,77,64.05
5516,-3481632,96,39.88
5517,-8231796,66,68.12
5518,-9919863,73,81.99
5519,-10444396,62,75.76
5520,-9451667,76,81.94
5521,-11894871,59,79.29
5522,-9955811,77,71.12
5523,-7130367,93,56.72
5524,-9807150,74,74.94
5525,-6417195,82,63.24
5526,-5038519,101,55.34
5527,-8337916,60,66.62
5528,-9263312,79,75.74
5529,-8603097,75,71.58
5530,-9807091,82,68.83
5531,-6125700,85,54.71
5532,-7659810,53,63.31
5533,-9058436,63,67.22
5534,-8119469,66,65.93
5535,-6731593,71,65.8
5536,-4359207,73,59.23
5537,-8462656,60,67.63
5538,-6980882,73,59.87
5539,-8490761,70,67.6
5540,-5310389,72,57.24
5541,-12599151,48,89.01
5542,-7483849,69,60.49
5543,-12865301,40,83.25
5544,-7750147,68,67.45
5545,-8573974,74,77.03
5546,-13845598,46,85.29
5547,-10172394,70,81.37
5548,-6268710,75,59.89
5549,-8227172,75,61.17
5550,-8083737,80,69.27
5551,-4614675,82,54.44
5552,-7270083,77,63.29
5553,-12928541,56,82.25
5554,-5630161,96,57.39
5555,-7030447,91,72.29
5556,-7487031,61,67.28
5557,-9756500,53,68.25
5558,-9928496,54,71.53
5559,-7179134,75,59.7
5560,-8765967,79,71.16
5561,-9273417,63,70.13
5562,-8572770,50,71.85
5563,-5993163,69,57.13
5564,-6159927,75,67.66
5565,-5560441,71,58.2
5566,-7765523,55,67.56
5567,-11161902,69,79.12
5568,-12092130,35,82.11
5569,-5754257,81,68.8
5570,-9665048,73,69.15
5571,-7926939,63,67.39
5572,-5871070,70,55.32
5573,-5965780,81,54.35
5574,-2747964,122,40.94
5575,-5259240,79,55.39
5576,-9886305,68,74.83
5577,-3084210,74,49.51
5578,-5679014,81,60.25
5579,-6469617,56,63.86
5580,-7287807,68,66.84
5581,-12025620,10,82.8
5582,-5948992,64,59.06
5583,-8259322,69,72.82
5584,-10134441,69,79.37
5585,-16725896,56,106.83
5586,-4688612,83,56.19
5587,-4800843,85,58.61
5588,-7488487,75,64.04
5589,-10947946,40,70.87
5590,-10386205,73,76.99
5591,-7265139,76,64.47
5592,-9904415,60,73.17
5593,-4542929,101,56.17
5594,-8402669,75,67.81
5595,-9154063,65,75.52
5596,-8100087,65,68.8
5597,-4442087,85,58.14
5598,-7879240,71,59.57
5599,-9300175,74,75.63
5600,-9114315,71,67.44
5601,-7254787,70,62.15
5602,-6438535,72,64.25
5603,-7104158,73,61.4
5604,-6745010,71,64.0
5605,-6434274,82,59.63
5606,-3411991,81,47.06
5607,-8858943,60,67.82
5608,-4204826,111,53.68
5609,-11065501,74,77.19
5610,-17456025,40,109.84
5611,-9358554,78,68.72
5612,-7322014,69,66.45
5613,-12995633,49,91.25
5614,-13207057,60,83.54
5615,-10733234,58,76.38
5616,-10298588,62,77.36
5617,-7515259,79,64.69
5618,-5975317,92,61.65
5619,-7963757,74,72.97
5620,-10771199,31,78.65
5621,-13322860,54,89.68
5622,-14250464,20,91.1
5623,-8753018,69,71.23
5624,-9270926,100,71.76
5625,-7466373,64,58.62
5626,-10666581,49,77.73
5627,-6412824,75,65.36
5628,-9131625,66,76.35
5629,-9000880,59,72.82
5630,-8613504,74,80.64
5631,-11254993,43,78.86
5632,-7580785,67,67.51
5633,-8303997,63,69.08
5634,-11900975,45,86.16
5635,-11728637,83,82.96
5636,-11300181,61,81.03
5637,-3633696,89,52.89
5638,-6733549,72,63.2
5639,-7206015,58,57.18
5640,-11594688,40,79.07
5641,-7693406,89,65.21
5642,-5240603,65,55.64
5643,-10309061,72,73.45
5644,-5130441,82,59.15
5645,-4819260,92,59.56
5646,-7851209,84,68.87
5647,-7804060,72,69.95
5648,-6322518,86,55.58
5649,-16254063,62,101.05
5650,-12558854,68,89.26
5651,-6394720,79,58.31
5652,-10486808,74,77.16
5653,-4374257,79,50.67
5654,-6793286,75,67.62
5655,-5782903,84,63.17
5656,-4126124,98,47.2
5657,-6457834,71,59.05
5658,-6008533,84,54.35
5659,-6869270,74,68.81
5660,-5947302,67,58.22
5661,-8965957,70,65.32
5662,-12273428,80,87.89
5663,-11429746,69,81.51
5664,-6299781,80,62.0
5665,-13988500,47,86.94
5666,-5047258,81,57.16
5667,-8560373,72,72.18
5668,-5027692,87,67.33
5669,-11496973,65,87.75
5670,-5447323,65,51.26
5671,-10868106,58,75.44
5672,-8889802,63,65.57
5673,-10236905,63,75.56
5674,-5555985,83,57.31
5675,-9309911,65,70.83
5676,-3551721,94,48.0
5677,-4411012,91,53.42
5678,-7170059,84,62.31
5679,-5228217,73,52.06
5680,-10103293,53,79.39
5681,-9271707,71,70.74
5682,-9959274,44,71.94
5683,-7659507,86,60.85
5684,-6724726,76,63.52
5685,-7515737,67,64.78
5686,-7169413,73,70.85
5687,-4743752,91,54.97
5688,-6176816,76,57.52
5689,-8553476,71,69.18
5690,-5687589,95,57.04
5691,-5072223,83,54.68
5692,-6127212,111,57.62
5693,-8831956,63,71.28
5694,-6852616,80,62.89
5695,-7390694,88,66.24
5696,-8303888,61,66.83
5697,-10777444,73,80.62
5698,-9309431,67,76.37
5699,-8575319,85,69.52
5700,-5291268,87,58.73
5701,-5525635,76,61.85
5702,-4826366,82,56.96
5703,-8091398,48,63.85
5704,-6224887,60,62.54
5705,-9340858,62,71.15
5706,-5556151,79,55.81
5707,-7693000,94,65.9
5708,-12936246,29,85.2
5709,-9031485,105,74.98
5710,-8202478,80,66.88
5711,-7039904,97,64.97
5712,-8245645,61,71.11
5713,-5535493,72,57.84
5714,-6373635,74,60.84
5715,-13814562,56,87.16
5716,-1423525,97,33.54
5717,-6683994,79,60.8
5718,-5287896,80,57.76
5719,-8134442,54,71.15
5720,-6131929,79,62.06
5721,-9187672,78,70.82
5722,-6073855,93,61.44
5723,-7867121,59,68.59
5724,-6429351,85,59.33
5725,-6144827,89,55.23
5726,-9154854,55,74.38
5727,-5338857,78,60.52
5728,-13681538,52,87.23
5729,-8828955,88,70.46
5730,-9396223,82,72.53
5731,-10531893,69,76.74
5732,-10319754,75,84.23
5733,-10339591,73,74.47
5734,-5846055,75,54.75
5735,-4502044,81,59.3
5736,-7458502,59,71.42
5737,-7478782,75,65.69
5738,-2720012,92,40.05
5739,-5909670,73,60.18
5740,-6138064,74,61.41
5741,-4577530,100,48.4
5742,-9152825,77,58.5
5743,-11579460,51,79.64
5744,-6225533,67,63.44
5745,-5951085,65,53.43
5746,-8106804,82,64.83
5747,-8472412,63,66.71
5748,-4733669,96,51.44
5749,-3634866,83,47.02
5750,-7576544,70,63.39
5751,-4024475,103,49.53
5752,-9645910,67,76.49
5753,-5490650,78,57.7
5754,-4648150,91,48.61
5755,-8547952,69,67.22
5756,-8549475,57,65.51
5757,-3975276,86,50.65
5758,-5674443,96,56.7
5759,-9222932,88,72.06
5760,-6774536,89,64.13
5761,-5398734,81,58.43
5762,-5887766,70,59.12
5763,-5891904,82,63.02
5764,-7489152,105,66.05
5765,-6487623,69,66.45
5766,-6027808,58,55.9
5767,-8206818,71,70.29
5768,-8120873,71,68.85
5769,-7650218,84,68.11
5770,-12083058,79,84.34
5771,-5688437,77,57.07
5772,-7678039,60,62.71
5773,-12483743,44,82.92
5774,-6108480,81,60.65
5775,-4822340,84,48.83
5776,-8038047,57,72.44
5777,-10391090,51,77.53
5778,-5021214,77,57.95
5779,-5126963,73,51.28
5780,-6705615,72,60.06
5781,-6228815,77,63.23
5782,-4877674,82,55.45
5783,-4671100,86,53.64
5784,-8545321,58,72.86
5785,-9204796,54,69.91
5786,-2407608,105,47.77
5787,-2447708,94,40.49
5788,-4309260,112,55.89
5789,-7678018,95,72.86
5790,-9114389,75,75.92
5791,-8049562,76,66.26
5792,-6828883,68,57.44
5793,-11387475,76,90.48
5794,-9315040,66,71.02
5795,-4414820,99,54.25
5796,-5999398,75,55.22
5797,-12647671,37,81.95
5798,-7511860,103,65.13
5799,-8057576,80,70.98
5800,-8657112,61,71.28
5801,-5754333,99,62.28
5802,-1945073,106,42.04
5803,-3031943,96,47.57
5804,-8414453,65,68.35
5805,-6782666,88,66.97
5806,-7200919,90,62.34
5807,-2574880,81,44.13
5808,-6648048,71,52.07
5809,-6484019,91,61.28
5810,-8949564,83,74.49
5811,-2130131,95,43.3
5812,-2717270,100,39.28
5813,-8655934,79,63.29
5814,-4958133,83,60.38
5815,-1188653,96,32.51
5816,-6633870,72,49.83
5817,-6341042,70,64.05
5818,-5071666,80,50.65
5819,-5284733,77,46.72
5820,-4453486,85,47.69
5821,-7575011,81,60.87
5822,-8785082,83,60.35
5823,-6624161,79,59.74
5824,-5554113,102,57.09
5825,-6863760,85,51.71
5826,-3060293,111,42.27
5827,-8195286,94,63.66
5828,-3452592,100,43.92
5829,-2529898,128,48.35
5830,-8459689,55,71.41
5831,-5095459,93,57.4
5832,-4117765,73,49.67
5833,-6736944,65,63.5
5834,-2743170,111,43.02
5835,-4509441,102,48.98
5836,-7004603,91,68.77
5837,-5034270,86,58.06
5838,-5029460,86,57.02
5839,-6944363,89,57.47
5840,-5210761,98,54.89
5841,-3152185,112,51.12
5842,-10314608,89,73.6
5843,-6248188,89,62.0
5844,-4958801,88,54.43
5845,-11500366,73,80.89
5846,-4545162,88,46.53
5847,-5456705,117,58.28
5848,-3520893,103,48.28
5849,-9178789,93,77.2
5850,-6667224,81,72.17
5851,-7709926,92,70.9
5852,-5995407,98,56.55
5853,-2293813,119,47.05
5854,-5535226,72,57.72
5855,-7021252,73,67.77
5856,-3857899,69,55.95
5857,-8017582,91,63.44
5858,-5925509,72,56.26
5859,-6951899,70,67.97
5860,-6419562,106,62.36
5861,-9373066,82,75.92
5862,-7684644,109,68.19
5863,-8147399,98,67.87
5864,-8129327,80,65.68
5865,-11820541,62,77.88
5866,-5384759,79,57.36
5867,-7134401,73,64.98
5868,-8651026,52,72.28
5869,-5676977,76,52.3
5870,-6114048,110,62.22
5871,-5516016,110,58.08
5872,-4981288,97,57.59
5873,-3762195,86,51.9
5874,-5447168,87,56.02
5875,-4413029,90,47.76
5876,-5453532,85,52.4
5877,-6585432,77,62.7
5878,-5316743,70,57.99
5879,-11750158,65,78.07
5880,-7889664,81,61.45
5881,-5699166,90,55.52
5882,-11024390,69,81.64
5883,-5617143,87,57.71
5884,-4203158,98,46.3
5885,-5286731,72,51.3
5886,-2286549,108,41.9
5887,-6148373,97,60.06
5888,-4618876,90,63.13
5889,-3067293,109,46.2
5890,-8649249,115,74.82
5891,-14745021,77,93.64
5892,-7168202,85,64.18
