Episode,Total Reward,Requests Served,Average Waiting
4593,-10816999.0,44,71.47
4594,-12473771.0,48,76.44
4595,-10995338.0,46,72.34
4596,-10971505.0,38,69.14
4597,-12120820.0,34,77.65
4598,-9408753.0,50,64.07
4599,-11191699.0,55,76.41
4600,-13084844.0,41,76.93
4601,-14239973.0,45,91.9
4602,-11576646.0,47,73.53
4603,-15813706.0,40,96.46
4604,-13586304.0,48,84.84
4605,-11598098.0,40,75.14
4606,-11695711.0,52,77.41
4607,-11564313.0,47,73.24
4608,-8600387.0,45,60.92
4609,-10717918.0,42,69.69
4610,-11250952.0,49,67.46
4611,-9271730.0,41,63.58
4612,-10152376.0,51,66.85
4613,-11944666.0,54,74.12
4614,-10605082.0,46,69.77
4615,-12205162.0,41,76.03
4616,-12452740.0,47,79.86
4617,-11195568.0,51,71.15
4618,-10557285.0,59,68.82
4619,-12641942.0,61,86.4
4620,-13536082.0,35,86.14
4621,-14599898.0,52,92.59
4622,-12516494.0,59,80.83
4623,-11479064.0,49,74.71
4624,-15322019.0,64,97.3
4625,-12053849.0,43,80.95
4626,-13914051.0,51,87.59
4627,-14292293.0,50,88.58
4628,-12143208.0,48,76.17
4629,-11274410.0,42,73.76
4630,-11304835.0,45,77.05
4631,-10243463.0,38,65.35
4632,-10233386.0,49,67.86
4633,-11128112.0,54,70.99
4634,-10009374.0,48,66.16
4635,-11301402.0,44,75.28
4636,-11494350.0,47,74.84
4637,-9868341.0,38,72.58
4638,-11366959.0,44,77.53
4639,-10957315.0,52,76.03
4640,-12017426.0,48,82.03
4641,-13217231.0,47,78.24
4642,-13205500.0,47,86.11
4643,-10199917.0,29,61.91
4644,-11315552.0,50,76.85
4645,-14659951.0,53,92.46
4646,-10806249.0,40,75.6
4647,-10983806.0,44,70.98
4648,-12254293.0,37,79.06
4649,-11392496.0,50,77.76
4650,-11559276.0,48,71.38
4651,-12309224.0,39,74.99
4652,-13385557.0,38,80.58
4653,-11046377.0,45,73.29
4654,-11450338.0,45,68.9
4655,-13400564.0,53,86.85
4656,-10575068.0,57,68.24
4657,-11209454.0,36,73.51
4658,-12716435.0,49,80.58
4659,-12476341.0,41,77.82
4660,-10987407.0,40,76.29
4661,-9780148.0,48,67.79
4662,-9786645.0,48,63.8
4663,-13300327.0,49,78.55
4664,-12293130.0,53,82.04
4665,-13176694.0,45,83.77
4666,-11853441.0,55,80.76
4667,-11745510.0,49,79.85
4668,-11418993.0,34,72.43
4669,-10631209.0,41,70.1
4670,-11607116.0,50,73.58
4671,-12229099.0,37,76.51
4672,-8727356.0,46,60.82
4673,-14692495.0,32,89.7
4674,-11623638.0,34,77.54
4675,-10067982.0,37,67.93
4676,-10878766.0,49,73.69
4677,-10387951.0,37,69.24
4678,-12734841.0,51,82.16
4679,-12616168.0,46,79.65
4680,-11836567.0,41,72.44
4681,-11983696.0,50,78.23
4682,-10086967.0,37,68.55
4683,-10330494.0,49,72.09
4684,-12873949.0,42,82.37
4685,-11756677.0,48,75.08
4686,-13034173.0,43,81.5
4687,-14437707.0,62,86.54
4688,-9837743.0,40,64.68
4689,-14096245.0,45,86.85
4690,-11057262.0,59,75.57
4691,-12565634.0,47,80.6
4692,-10059385.0,49,71.76
4693,-10443442.0,49,72.38
4694,-10557618.0,39,75.42
4695,-11933148.0,46,77.49
4696,-10615458.0,37,72.08
4697,-11923337.0,49,75.9
4698,-14361406.0,49,85.22
4699,-10846516.0,45,68.46
4700,-12513665.0,43,76.46
4701,-11182119.0,50,74.03
4702,-11092488.0,43,75.87
4703,-9851241.0,47,66.13
4704,-10301753.0,47,71.9
4705,-11940623.0,52,79.77
4706,-10130685.0,46,67.22
4707,-10092952.0,52,65.44
4708,-11915302.0,49,75.75
4709,-10844744.0,43,74.34
4710,-10961634.0,43,72.36
4711,-12670536.0,50,77.41
4712,-9596726.0,46,71.46
4713,-11620358.0,38,73.83
4714,-13806823.0,49,86.42
4715,-11392499.0,41,76.51
4716,-14688683.0,41,91.3
4717,-13981482.0,53,89.25
4718,-11196654.0,47,72.96
4719,-9687393.0,53,68.73
4720,-11411550.0,46,75.28
4721,-10768964.0,46,75.38
4722,-11166846.0,59,75.07
4723,-11171707.0,41,75.09
4724,-12410124.0,45,71.83
4725,-11203440.0,47,65.97
4726,-11521905.0,50,74.71
4727,-14408949.0,50,89.16
4728,-11837030.0,39,68.71
4729,-11046022.0,48,74.09
4730,-9865930.0,40,69.27
4731,-13415328.0,37,87.42
4732,-13023477.0,46,80.82
4733,-10709779.0,38,74.77
4734,-9850639.0,53,67.05
4735,-12218241.0,57,82.19
4736,-12886350.0,47,80.39
4737,-10959648.0,47,75.85
4738,-13226332.0,39,80.67
4739,-8193862.0,56,56.92
4740,-11470974.0,36,76.1
4741,-12224047.0,34,80.27
4742,-12467248.0,49,76.0
4743,-11755641.0,47,76.41
4744,-13599750.0,49,90.44
4745,-9535590.0,52,64.65
4746,-8620455.0,42,60.48
4747,-11777737.0,53,73.07
4748,-10759289.0,41,71.57
4749,-10934524.0,46,74.95
4750,-10960121.0,58,68.73
4751,-12714218.0,47,81.57
4752,-11745840.0,45,76.22
4753,-9993080.0,41,62.32
4754,-12425193.0,46,84.26
4755,-11437406.0,54,71.94
4756,-12493920.0,50,84.54
4757,-13189370.0,56,82.15
4758,-10693173.0,44,70.97
4759,-11744275.0,45,72.84
4760,-14408844.0,44,86.77
4761,-10316369.0,47,72.97
4762,-11367594.0,46,77.48
4763,-12524832.0,48,82.71
4764,-12251431.0,36,73.21
4765,-11649487.0,42,76.43
4766,-11287514.0,40,71.23
4767,-12989034.0,47,77.2
4768,-7939552.0,48,58.3
4769,-10354811.0,48,73.19
4770,-10541669.0,57,70.03
4771,-11884929.0,47,78.83
4772,-13388331.0,51,83.35
4773,-11179607.0,37,74.25
4774,-11156555.0,41,77.98
4775,-10845430.0,46,77.99
4776,-14084046.0,52,80.97
4777,-13257594.0,52,88.92
4778,-11100152.0,44,68.23
4779,-9819554.0,50,69.9
4780,-12571733.0,48,81.18
4781,-13015228.0,48,81.26
4782,-13320096.0,49,81.0
4783,-12315325.0,44,77.39
4784,-11017234.0,42,69.05
4785,-11947396.0,61,77.01
4786,-12315532.0,52,82.0
4787,-10978451.0,53,70.86
4788,-12503491.0,47,74.02
4789,-10245087.0,53,65.78
4790,-11746668.0,37,77.13
4791,-12488517.0,60,80.4
4792,-15828077.0,44,92.46
4793,-10866987.0,46,74.02
4794,-11436763.0,55,75.32
4795,-10552554.0,50,71.04
4796,-10851503.0,51,77.04
4797,-8063697.0,51,57.3
4798,-12339154.0,48,77.13
4799,-11476017.0,49,74.23
4800,-10908977.0,45,75.44
4801,-11267031.0,43,75.92
4802,-12095031.0,53,76.68
4803,-10069038.0,48,62.53
4804,-11413352.0,41,75.0
4805,-12137577.0,49,79.74
4806,-11761553.0,46,75.86
4807,-10678875.0,47,70.72
4808,-10255509.0,39,65.68
4809,-14202809.0,39,91.21
4810,-10024423.0,39,68.63
4811,-9916463.0,52,68.12
4812,-12465906.0,43,74.57
4813,-9067118.0,48,59.59
4814,-11469185.0,51,77.85
4815,-12136648.0,46,79.62
4816,-11062694.0,38,76.58
4817,-12237674.0,48,75.27
4818,-11475996.0,54,76.38
4819,-12538368.0,38,80.07
4820,-10104046.0,41,67.41
4821,-11897088.0,51,82.11
4822,-11799650.0,47,77.32
4823,-13170931.0,56,81.39
4824,-11281592.0,54,74.9
4825,-11652628.0,37,77.01
4826,-13894531.0,45,87.01
4827,-11513781.0,40,72.91
4828,-11134905.0,40,74.13
4829,-11132923.0,36,71.86
4830,-9945767.0,49,70.27
4831,-10197940.0,43,69.77
4832,-10273968.0,45,69.85
4833,-10709196.0,37,74.14
4834,-8921900.0,45,60.24
4835,-11135963.0,41,75.45
4836,-10938572.0,42,79.05
4837,-11759334.0,37,77.65
4838,-10769212.0,40,68.67
4839,-11908649.0,51,79.11
4840,-9471462.0,55,66.53
4841,-11975048.0,39,80.07
4842,-11621465.0,40,74.32
4843,-10494196.0,44,72.39
4844,-10456474.0,47,75.31
4845,-10759541.0,46,72.17
4846,-12169497.0,49,77.88
4847,-12842455.0,41,81.61
4848,-13064399.0,48,80.74
4849,-9481422.0,50,70.79
4850,-10801058.0,38,71.67
4851,-11992702.0,57,76.2
4852,-12786186.0,41,82.55
4853,-13158273.0,55,77.82
4854,-13210255.0,47,86.57
4855,-11812763.0,39,72.29
4856,-9229767.0,51,65.07
4857,-13758763.0,50,83.26
4858,-10699292.0,44,76.62
4859,-11138718.0,51,74.85
4860,-10201836.0,52,67.38
4861,-8961398.0,47,63.43
4862,-11463160.0,37,76.0
4863,-9248974.0,45,64.49
4864,-11430029.0,48,73.79
4865,-12270979.0,49,75.51
4866,-9783230.0,51,67.82
4867,-11142919.0,47,75.44
4868,-15261563.0,51,85.91
4869,-11532401.0,50,74.31
4870,-12155878.0,48,79.31
4871,-12722213.0,45,80.13
4872,-10359161.0,51,69.36
4873,-12636643.0,51,83.19
4874,-9779453.0,50,76.94
4875,-13635283.0,49,85.48
4876,-11857600.0,62,75.47
4877,-10137861.0,44,67.85
4878,-11324645.0,47,72.07
4879,-9848204.0,48,68.33
4880,-11106096.0,54,77.7
4881,-10522144.0,37,71.98
4882,-12540068.0,34,76.39
4883,-8227445.0,44,62.26
4884,-14377812.0,58,87.66
4885,-11006596.0,50,70.32
4886,-10630240.0,48,77.55
4887,-11973321.0,46,80.33
4888,-9072577.0,49,57.95
4889,-11955229.0,41,71.18
4890,-11415957.0,43,77.13
4891,-12231713.0,45,82.71
4892,-12747934.0,43,86.86
4893,-11278774.0,50,71.57
4894,-12939878.0,45,82.56
4895,-10021099.0,44,65.34
4896,-12795809.0,42,89.68
4897,-11958020.0,42,74.85
4898,-9246596.0,48,68.07
4899,-10926336.0,55,73.8
4900,-10376216.0,50,72.47
4901,-11210924.0,41,73.7
4902,-11559703.0,47,74.47
4903,-14889589.0,33,89.39
4904,-12935098.0,47,77.37
4905,-11263130.0,54,80.7
4906,-11291608.0,46,74.4
4907,-12887274.0,41,81.47
4908,-13813309.0,48,82.05
4909,-9318887.0,40,68.4
4910,-11715223.0,42,73.16
4911,-8651602.0,47,61.65
4912,-11358038.0,46,75.12
4913,-11923384.0,46,80.0
4914,-10688062.0,48,74.06
4915,-10123314.0,52,73.47
4916,-10463145.0,45,67.57
4917,-12404110.0,43,81.54
4918,-8865116.0,47,63.52
4919,-11656876.0,39,80.55
4920,-13511356.0,56,90.72
4921,-10891563.0,49,67.33
4922,-11372068.0,50,71.04
4923,-11433963.0,46,78.26
4924,-10142607.0,37,70.46
4925,-8398676.0,42,66.87
4926,-11961059.0,45,75.86
4927,-10415456.0,30,70.37
4928,-13492592.0,47,83.35
4929,-10178565.0,49,72.08
4930,-11049839.0,37,67.94
4931,-10329778.0,41,69.33
4932,-10777786.0,52,67.75
4933,-12617951.0,38,83.0
4934,-12353480.0,38,75.8
4935,-11812219.0,42,77.2
4936,-11125328.0,50,71.03
4937,-10127065.0,53,68.88
4938,-10118624.0,38,68.97
4939,-12846882.0,46,80.14
4940,-10776994.0,49,72.29
4941,-12015094.0,43,77.37
4942,-11807582.0,47,74.25
4943,-13841077.0,41,90.51
4944,-10916743.0,50,75.5
4945,-11320628.0,44,71.81
4946,-11619851.0,42,76.54
4947,-10706590.0,42,72.7
4948,-11955254.0,46,76.82
4949,-12693557.0,56,79.28
4950,-11328603.0,43,71.41
4951,-12154160.0,47,79.25
4952,-12651321.0,33,81.02
4953,-12442725.0,47,79.06
4954,-10707393.0,48,68.95
4955,-11487492.0,57,68.0
4956,-11552067.0,48,74.9
4957,-12952075.0,52,90.44
4958,-11357676.0,57,78.89
4959,-13035530.0,46,85.12
4960,-11954955.0,56,78.76
4961,-12753416.0,49,83.0
4962,-10871078.0,49,71.92
4963,-14149005.0,41,85.21
4964,-10281133.0,47,70.34
4965,-11011529.0,51,72.42
4966,-9483532.0,38,69.8
4967,-11426961.0,55,74.63
4968,-8891157.0,50,57.01
4969,-12159055.0,49,75.8
4970,-11252548.0,47,73.2
4971,-9832403.0,43,63.93
4972,-11784884.0,45,73.15
4973,-11595155.0,48,75.55
4974,-10628605.0,54,68.24
4975,-9310768.0,50,63.7
4976,-15792696.0,51,92.24
4977,-11470172.0,42,75.46
4978,-11917420.0,43,75.61
4979,-10763022.0,37,69.46
4980,-12453273.0,46,77.7
4981,-11612251.0,40,73.08
4982,-10612431.0,42,69.6
4983,-13258567.0,39,76.67
4984,-11874047.0,45,81.09
4985,-12006635.0,56,77.28
4986,-10814261.0,54,72.88
4987,-10311732.0,53,66.44
4988,-16603069.0,40,102.18
4989,-10071421.0,52,69.46
4990,-11906171.0,50,79.69
4991,-12210756.0,52,79.86
4992,-11689327.0,44,75.92
4993,-9078390.0,53,57.69
4994,-8246621.0,51,52.97
4995,-14724304.0,51,87.39
4996,-12570562.0,51,83.4
4997,-8238938.0,46,55.89
4998,-9907292.0,33,70.24
4999,-10208139.0,38,71.37
5000,-11926571.0,39,82.4
5001,-12389911.0,57,76.07
5002,-12578612.0,43,77.28
5003,-13094240.0,49,83.13
5004,-11144057.0,40,75.6
5005,-12977599.0,51,79.39
5006,-11675107.0,44,80.17
5007,-11620006.0,48,74.23
5008,-12683476.0,61,85.75
5009,-12054686.0,43,74.26
5010,-10429663.0,45,72.41
5011,-10508820.0,48,70.79
5012,-13247037.0,47,81.53
5013,-9450718.0,44,66.84
5014,-12055943.0,36,74.41
5015,-13495858.0,42,82.13
5016,-13662561.0,50,83.42
5017,-11597235.0,41,78.09
5018,-9250791.0,45,66.87
5019,-9367443.0,41,71.39
5020,-10347024.0,44,65.72
5021,-13225057.0,43,83.43
5022,-12899204.0,49,74.55
5023,-11990900.0,50,75.7
5024,-12827408.0,49,83.11
5025,-10762869.0,40,67.46
5026,-12046053.0,52,73.44
5027,-15141581.0,44,92.42
5028,-11792789.0,48,78.06
5029,-9451750.0,53,64.57
5030,-13302806.0,36,82.67
5031,-13394052.0,46,78.37
5032,-13701813.0,48,88.43
5033,-10347492.0,49,68.21
5034,-14107630.0,40,92.62
5035,-10551974.0,45,69.52
5036,-13260766.0,38,81.76
5037,-8682065.0,48,60.29
5038,-11199509.0,47,74.93
5039,-11278759.0,52,76.58
5040,-12495713.0,50,81.0
5041,-13337951.0,53,79.92
5042,-10954669.0,52,79.09
5043,-11610914.0,47,72.53
5044,-13507195.0,41,80.15
5045,-9592964.0,51,66.12
5046,-11339390.0,50,74.57
5047,-11954842.0,52,72.72
5048,-12354908.0,43,80.71
5049,-13597634.0,42,88.57
5050,-11213015.0,59,76.85
5051,-11414481.0,43,71.74
5052,-11945223.0,52,78.79
5053,-9880438.0,42,69.25
5054,-11401697.0,46,73.65
5055,-12052927.0,46,78.42
5056,-12599670.0,44,74.85
5057,-10647652.0,57,70.38
5058,-11521468.0,43,77.01
5059,-9737882.0,39,69.16
5060,-10288377.0,46,69.29
5061,-13678565.0,48,80.4
5062,-12372007.0,45,75.89
5063,-11127287.0,53,77.69
5064,-11151139.0,45,75.05
5065,-11936478.0,51,79.31
5066,-11159896.0,63,74.11
5067,-10792516.0,49,74.28
5068,-9302934.0,58,65.16
5069,-9454556.0,48,65.88
5070,-11129424.0,42,73.46
5071,-13886358.0,52,86.89
5072,-10080937.0,46,70.68
5073,-10056118.0,50,66.21
5074,-12943844.0,55,82.75
5075,-10630346.0,55,72.81
5076,-10145287.0,43,67.13
5077,-10316876.0,42,69.09
5078,-11819291.0,45,75.06
5079,-12195416.0,47,79.2
5080,-11569744.0,51,73.83
5081,-11634446.0,44,76.37
5082,-11818609.0,42,78.39
5083,-11218919.0,46,76.81
5084,-9402581.0,45,66.67
5085,-10611567.0,41,71.1
5086,-11654986.0,49,79.62
5087,-12444585.0,58,75.73
5088,-10017436.0,51,70.94
5089,-10825279.0,46,68.02
5090,-12595477.0,56,78.83
5091,-12291465.0,41,77.35
5092,-11524641.0,51,76.87
5093,-11948041.0,47,81.35
5094,-11083890.0,42,68.5
5095,-10807888.0,55,72.52
5096,-11441140.0,55,74.32
5097,-11239394.0,38,75.38
5098,-11449079.0,43,71.32
5099,-11337185.0,62,74.17
5100,-10128412.0,51,69.26
5101,-12075428.0,42,83.21
5102,-12600641.0,49,76.19
5103,-13928082.0,48,88.47
5104,-9531828.0,46,67.67
5105,-13830509.0,48,82.69
5106,-12582151.0,45,78.88
5107,-11652539.0,43,78.78
5108,-12324523.0,42,79.78
5109,-10514899.0,58,74.33
5110,-10935896.0,46,73.68
5111,-11684518.0,47,77.74
5112,-9978813.0,53,64.27
5113,-9887893.0,42,64.19
5114,-10146255.0,47,68.14
5115,-11257329.0,41,70.73
5116,-11380449.0,49,71.85
5117,-9499503.0,48,70.87
5118,-10598814.0,52,68.05
5119,-11915562.0,50,79.2
5120,-14206315.0,47,87.85
5121,-11291904.0,45,69.58
5122,-11954635.0,41,83.04
5123,-12696375.0,49,77.87
5124,-12569892.0,54,76.18
5125,-11261386.0,44,74.89
5126,-12283359.0,47,78.62
5127,-13739090.0,34,86.68
5128,-11810740.0,48,71.11
5129,-14100735.0,50,82.98
5130,-10353807.0,49,69.14
5131,-14377028.0,44,88.35
5132,-15057096.0,40,89.8
5133,-10130671.0,45,66.94
5134,-10352353.0,44,66.62
5135,-11758078.0,29,77.47
5136,-9524704.0,54,66.88
5137,-9122224.0,49,62.23
5138,-11292655.0,44,74.26
5139,-12532817.0,43,76.06
5140,-9085299.0,47,62.59
5141,-12464958.0,43,79.95
5142,-14169005.0,48,83.32
5143,-12475727.0,49,80.79
5144,-9751736.0,43,67.54
5145,-10846171.0,45,73.82
5146,-9508730.0,62,66.82
5147,-12511362.0,52,78.98
5148,-13147916.0,60,82.97
5149,-14274717.0,49,85.32
5150,-12099623.0,49,77.67
5151,-12140739.0,48,81.8
5152,-12157404.0,43,79.92
5153,-9387190.0,45,64.78
5154,-10627351.0,46,70.19
5155,-11806889.0,43,74.65
5156,-12614979.0,50,79.66
5157,-12156613.0,50,78.95
5158,-12021210.0,44,79.39
5159,-8271061.0,45,59.58
5160,-11867261.0,53,77.7
5161,-13307574.0,44,90.01
5162,-9732369.0,40,64.43
5163,-11028791.0,51,69.31
5164,-10547631.0,40,67.15
5165,-12383002.0,49,84.96
5166,-11730270.0,59,75.96
5167,-14433352.0,46,86.44
5168,-12214106.0,52,78.39
5169,-11668788.0,50,76.27
5170,-12847758.0,32,78.09
5171,-11996157.0,47,80.24
5172,-10948291.0,52,71.97
5173,-11270375.0,54,75.68
5174,-9667623.0,47,70.14
5175,-13847225.0,44,85.7
5176,-9949049.0,44,67.78
5177,-11454769.0,46,75.54
5178,-10555617.0,43,73.93
5179,-9798392.0,49,73.36
5180,-11563227.0,46,75.65
5181,-13801291.0,50,85.69
5182,-11371821.0,47,73.0
5183,-11874788.0,50,79.23
5184,-11724414.0,43,75.87
5185,-10174537.0,61,71.28
5186,-12348951.0,57,77.06
5187,-10682254.0,51,69.21
5188,-12547600.0,50,79.8
5189,-12608625.0,46,79.02
5190,-11321696.0,49,75.39
5191,-11038025.0,50,73.09
5192,-12527315.0,45,80.24
5193,-12396945.0,58,75.81
5194,-9859415.0,43,64.01
5195,-11186954.0,38,74.03
5196,-12404002.0,55,79.34
5197,-11550441.0,44,72.91
5198,-13293013.0,44,82.03
5199,-12749150.0,48,86.55
5200,-10070765.0,50,64.82
5201,-12636569.0,44,80.12
5202,-11486998.0,44,72.94
5203,-10446769.0,40,71.7
5204,-10923127.0,58,72.9
5205,-12027842.0,53,77.98
5206,-11605351.0,45,74.66
5207,-9577997.0,49,66.64
5208,-11079735.0,50,76.23
5209,-10491993.0,46,65.75
5210,-10999089.0,36,74.2
5211,-11891154.0,36,71.9
5212,-10119092.0,40,65.91
5213,-11740190.0,35,77.14
5214,-16723556.0,36,96.74
5215,-13409925.0,45,81.71
5216,-10518543.0,39,70.38
5217,-11946271.0,48,78.43
5218,-11566361.0,39,75.87
5219,-13009732.0,48,76.0
5220,-12044443.0,46,78.64
5221,-11198971.0,37,70.08
5222,-11861235.0,53,76.66
5223,-13323089.0,52,81.92
5224,-11211533.0,44,73.46
5225,-13685293.0,48,84.14
5226,-10234846.0,43,69.05
5227,-11249211.0,46,76.97
5228,-10271477.0,39,69.62
5229,-12302212.0,58,78.08
5230,-13329264.0,44,84.05
5231,-11579698.0,43,71.74
5232,-10384221.0,53,73.11
5233,-12063161.0,35,77.95
5234,-12615666.0,44,80.89
5235,-11807240.0,55,77.19
5236,-13479184.0,46,80.71
5237,-9931307.0,43,69.94
5238,-11396054.0,68,75.91
5239,-12099901.0,49,72.23
5240,-9973843.0,46,70.37
5241,-10600228.0,45,71.93
5242,-10679240.0,42,72.77
5243,-9643246.0,52,71.72
5244,-11041400.0,41,71.81
5245,-12977374.0,58,81.58
5246,-14490481.0,40,92.6
5247,-11528764.0,54,73.35
5248,-11607810.0,51,81.95
5249,-12398400.0,45,80.24
5250,-13090612.0,53,87.36
5251,-13041920.0,46,84.52
5252,-12072271.0,44,71.94
5253,-10171565.0,41,72.77
5254,-10173388.0,56,71.19
5255,-10430282.0,46,68.42
5256,-11131066.0,52,65.95
5257,-9309226.0,38,65.14
5258,-12796328.0,42,79.27
5259,-12443806.0,51,81.21
5260,-11237084.0,37,69.71
5261,-10613855.0,43,73.33
5262,-12663411.0,42,78.98
5263,-11602051.0,47,75.28
5264,-12309384.0,53,84.65
5265,-11822342.0,48,74.74
5266,-12573402.0,42,79.57
5267,-12851011.0,46,83.71
5268,-14034536.0,47,89.6
5269,-12772188.0,46,79.64
5270,-11818856.0,43,75.87
5271,-10705743.0,50,74.06
5272,-13975040.0,44,86.57
5273,-10113735.0,44,65.95
5274,-11683991.0,47,80.02
5275,-11998974.0,41,74.47
5276,-11665733.0,57,75.48
5277,-14711840.0,47,86.41
5278,-9733887.0,38,70.27
5279,-13076322.0,43,78.13
5280,-13095544.0,50,82.17
5281,-10540703.0,47,70.57
5282,-10510711.0,48,68.88
5283,-12146569.0,60,75.17
5284,-11230687.0,47,75.81
5285,-11826465.0,43,77.07
5286,-11672920.0,40,76.62
5287,-13072345.0,57,86.05
5288,-11187313.0,48,68.42
5289,-10424261.0,49,70.47
5290,-12417837.0,61,75.04
5291,-10794914.0,55,71.18
5292,-11393818.0,47,73.96
5293,-12234592.0,51,79.66
5294,-10653069.0,39,79.77
5295,-14055153.0,44,82.57
5296,-11323616.0,39,70.05
5297,-12692428.0,45,80.85
5298,-10445146.0,47,69.65
5299,-10240402.0,38,65.87
5300,-11220012.0,52,79.46
5301,-15646460.0,44,92.76
5302,-15072522.0,39,93.87
5303,-10217114.0,34,68.71
5304,-9398965.0,35,67.94
5305,-9220150.0,54,62.75
5306,-14437259.0,50,88.94
5307,-11097360.0,55,73.81
5308,-14374744.0,50,90.88
5309,-8899394.0,46,63.24
5310,-10394454.0,39,63.75
5311,-12771732.0,45,78.18
5312,-11833560.0,48,76.97
5313,-14423721.0,43,92.08
5314,-10576606.0,47,66.23
5315,-11655936.0,52,74.12
5316,-13188012.0,42,78.05
5317,-12726201.0,47,80.86
5318,-11763994.0,47,76.41
5319,-12892820.0,46,78.02
5320,-11488657.0,42,76.93
5321,-12983650.0,50,79.76
5322,-10811777.0,42,73.63
5323,-11883977.0,46,74.36
5324,-13374183.0,44,81.85
5325,-11258998.0,49,67.92
5326,-14383265.0,46,87.1
5327,-12606083.0,46,78.16
5328,-10208491.0,54,71.79
5329,-11458602.0,34,71.81
5330,-12074233.0,48,77.19
5331,-10126121.0,49,71.32
5332,-13017578.0,40,80.53
5333,-11245478.0,53,75.78
5334,-11446144.0,50,73.9
5335,-10887792.0,62,70.52
5336,-10167282.0,57,64.78
5337,-12890465.0,51,83.89
5338,-11998253.0,41,76.83
5339,-11097268.0,50,68.19
5340,-10965499.0,51,75.29
5341,-11192434.0,39,72.03
5342,-11103487.0,50,77.27
5343,-13489344.0,44,84.95
5344,-13729297.0,46,77.79
5345,-13904494.0,39,87.84
5346,-11199791.0,47,74.08
5347,-12793339.0,49,84.42
5348,-12788050.0,46,77.87
5349,-13027651.0,49,82.08
5350,-10722586.0,56,71.28
5351,-9816722.0,48,72.0
5352,-12055889.0,51,73.65
5353,-10223962.0,43,66.84
5354,-10937438.0,55,74.86
5355,-11437747.0,42,73.44
5356,-13035551.0,52,83.11
5357,-11878371.0,46,73.65
5358,-11187417.0,44,73.71
5359,-15189008.0,49,94.5
5360,-13581507.0,49,84.14
5361,-12000160.0,39,75.18
5362,-11649487.0,43,74.87
5363,-9865597.0,41,62.87
5364,-10300433.0,52,71.54
5365,-12423079.0,40,83.96
5366,-10387323.0,38,68.43
5367,-11312769.0,46,72.44
5368,-10973428.0,56,73.9
5369,-12493420.0,47,77.3
5370,-11941686.0,41,71.31
5371,-10859047.0,37,74.6
5372,-10298490.0,42,68.82
5373,-10411411.0,53,70.17
5374,-9887376.0,52,69.42
5375,-11990078.0,53,73.69
5376,-12428602.0,54,82.13
5377,-11655328.0,45,78.33
5378,-12040678.0,47,76.6
5379,-13020855.0,50,82.33
5380,-11408410.0,50,70.86
5381,-9654654.0,38,67.77
5382,-12583431.0,51,83.59
5383,-10197316.0,56,67.05
5384,-11061455.0,47,75.0
5385,-11971159.0,41,78.77
5386,-12672758.0,46,80.16
5387,-10431202.0,55,70.16
5388,-12709586.0,52,79.8
5389,-11127424.0,36,71.25
5390,-14096989.0,60,79.5
5391,-9143557.0,47,66.68
5392,-9931697.0,52,65.49
5393,-12900255.0,42,83.61
5394,-10857975.0,59,74.67
5395,-10911566.0,45,71.06
5396,-13870507.0,49,85.9
5397,-12611314.0,38,82.42
5398,-12462591.0,42,78.71
5399,-12391540.0,46,74.16
5400,-10641633.0,48,74.33
5401,-14143262.0,50,89.34
5402,-11842883.0,49,80.96
5403,-13840287.0,43,84.24
5404,-11253193.0,46,74.06
5405,-14041146.0,52,85.88
5406,-11077851.0,52,71.3
5407,-12000700.0,40,72.78
5408,-10929907.0,51,73.79
5409,-12196270.0,52,77.46
5410,-12791791.0,38,87.23
5411,-12367540.0,39,77.77
5412,-11724667.0,51,79.01
5413,-10865815.0,39,71.13
5414,-11593978.0,46,78.78
5415,-11486499.0,64,72.42
5416,-11480793.0,45,78.17
5417,-10471659.0,50,70.17
5418,-10543447.0,59,70.27
5419,-14197107.0,40,81.52
5420,-13067418.0,55,83.33
5421,-12896809.0,53,84.23
5422,-11473269.0,49,74.28
5423,-13612990.0,43,85.07
5424,-12654978.0,56,79.23
5425,-14112188.0,49,88.2
5426,-11676717.0,57,78.35
5427,-14610104.0,51,84.63
5428,-15025612.0,45,89.85
5429,-11231722.0,52,70.26
5430,-12949783.0,46,83.49
5431,-11843548.0,43,79.96
5432,-10684181.0,46,68.51
5433,-11381579.0,36,77.32
5434,-14693062.0,52,93.46
5435,-10519321.0,45,70.14
5436,-14238841.0,37,86.3
5437,-10934963.0,52,74.13
5438,-13878387.0,44,84.73
5439,-11949004.0,47,77.7
5440,-12675609.0,42,84.65
5441,-12370641.0,41,75.23
5442,-9564277.0,54,68.62
5443,-11219713.0,45,75.51
5444,-9474320.0,38,68.63
5445,-11442589.0,45,77.99
5446,-12665189.0,44,85.12
5447,-10775173.0,45,75.46
5448,-12047886.0,46,78.75
5449,-12990995.0,47,82.5
5450,-12077331.0,56,82.59
5451,-11012695.0,53,76.0
5452,-12089645.0,42,75.65
5453,-12363398.0,38,79.75
5454,-11634266.0,50,73.1
5455,-12550173.0,52,82.42
5456,-9372220.0,58,64.63
5457,-11677141.0,43,73.78
5458,-9691684.0,44,62.12
5459,-11877943.0,55,75.85
5460,-10094566.0,40,69.88
5461,-14456717.0,51,88.86
5462,-12873421.0,55,79.18
5463,-13603895.0,49,90.11
5464,-13912187.0,43,88.48
5465,-13501442.0,51,84.47
