Episode,Total Reward,Requests Served,Average Waiting
4586,-12808994.0,63,87.93
4587,-10213271.0,32,75.66
4588,-9950415.0,59,70.46
4589,-12645384.0,63,84.31
4590,-11178654.0,37,69.79
4591,-12524672.0,60,85.27
4592,-14211947.0,45,90.24
4593,-15686995.0,28,94.87
4594,-12272519.0,40,86.27
4595,-10530496.0,63,75.22
4596,-9319577.0,39,67.5
4597,-9807466.0,48,68.56
4598,-11293474.0,47,77.85
4599,-13506967.0,38,85.12
4600,-11516206.0,53,77.04
4601,-15450153.0,68,96.11
4602,-7888349.0,65,74.8
4603,-9245975.0,71,70.47
4604,-12830590.0,39,85.25
4605,-12168037.0,44,88.96
4606,-9535735.0,54,74.69
4607,-15727730.0,30,99.75
4608,-9567450.0,54,68.05
4609,-8404674.0,74,67.17
4610,-10349900.0,46,71.09
4611,-11454303.0,46,77.58
4612,-10779114.0,48,80.09
4613,-11734811.0,66,82.05
4614,-12633409.0,52,83.05
4615,-10888567.0,50,76.76
4616,-10562238.0,44,75.27
4617,-12125692.0,53,88.86
4618,-14345962.0,70,95.7
4619,-15007275.0,51,100.4
4620,-13703923.0,56,88.57
4621,-16387847.0,22,101.92
4622,-11788296.0,62,81.36
4623,-11646607.0,43,77.94
4624,-10369576.0,61,78.59
4625,-13859907.0,45,94.56
4626,-10619487.0,53,75.04
4627,-11569016.0,72,80.41
4628,-12076901.0,57,84.89
4629,-10450013.0,46,76.29
4630,-16009632.0,61,96.59
4631,-13205902.0,46,84.18
4632,-13407506.0,34,85.46
4633,-10077441.0,53,70.72
4634,-11148465.0,46,72.59
4635,-13233651.0,57,90.1
4636,-14958121.0,27,95.24
4637,-12461289.0,39,85.32
4638,-8894570.0,82,78.65
4639,-12817714.0,48,88.24
4640,-12587945.0,39,85.06
4641,-17289571.0,20,96.56
4642,-14047695.0,36,89.72
4643,-11787297.0,38,75.8
4644,-13903575.0,47,90.04
4645,-14418104.0,68,88.1
4646,-12396766.0,44,84.06
4647,-12882259.0,46,89.11
4648,-13046709.0,59,94.52
4649,-12922964.0,39,74.35
4650,-11421556.0,58,74.39
4651,-8245269.0,53,61.57
4652,-10138342.0,66,78.63
4653,-9440460.0,59,73.88
4654,-12536946.0,42,84.17
4655,-10031267.0,66,77.43
4656,-11754573.0,45,78.26
4657,-11262196.0,35,75.03
4658,-11832591.0,52,77.02
4659,-10008360.0,59,67.19
4660,-10441034.0,55,75.91
4661,-13324469.0,15,81.22
4662,-10140636.0,58,73.21
4663,-10243972.0,57,78.17
4664,-12114756.0,59,84.77
4665,-9952417.0,66,77.12
4666,-12241269.0,48,89.65
4667,-13676967.0,40,87.57
4668,-12474194.0,32,87.74
4669,-13046587.0,46,79.73
4670,-12643598.0,52,88.72
4671,-12004719.0,40,77.69
4672,-11099613.0,59,79.0
4673,-9268101.0,65,75.41
4674,-12219656.0,35,79.59
4675,-11830431.0,50,84.14
4676,-13972821.0,66,94.28
4677,-14924286.0,43,90.09
4678,-11566538.0,48,81.66
4679,-13466482.0,28,88.88
4680,-10730720.0,54,79.87
4681,-13079057.0,51,86.25
4682,-16114492.0,43,97.49
4683,-14478856.0,52,93.44
4684,-14868384.0,40,91.49
4685,-15575084.0,47,96.95
4686,-11451865.0,44,75.66
4687,-12835462.0,56,79.7
4688,-12477857.0,54,82.16
4689,-11608227.0,58,82.08
4690,-13493452.0,34,83.0
4691,-8103463.0,50,70.19
4692,-10983665.0,64,79.44
4693,-11427379.0,61,79.43
4694,-13144572.0,55,86.63
4695,-10554468.0,51,78.45
4696,-14501394.0,48,84.01
4697,-13333306.0,55,89.93
4698,-11426922.0,59,73.44
4699,-10901853.0,60,78.14
4700,-10717308.0,52,77.94
4701,-10379897.0,47,77.2
4702,-11517915.0,64,77.02
4703,-13756047.0,41,84.9
4704,-11784498.0,37,71.2
4705,-9838957.0,60,67.01
4706,-15851969.0,64,95.17
4707,-14751839.0,42,89.68
4708,-13357013.0,56,86.94
4709,-12096193.0,43,85.44
4710,-12348892.0,61,89.97
4711,-8700745.0,38,66.54
4712,-11175244.0,44,76.65
4713,-13278562.0,57,82.98
4714,-13353724.0,48,82.65
4715,-9161457.0,54,66.09
4716,-13522198.0,42,81.43
4717,-12651861.0,48,81.81
4718,-13885021.0,46,83.99
4719,-12539397.0,43,82.65
4720,-10838931.0,52,78.05
4721,-13209349.0,54,82.92
4722,-11633824.0,56,83.12
4723,-9830007.0,60,78.07
4724,-9034653.0,68,70.69
4725,-15371606.0,51,90.26
4726,-14086238.0,52,94.26
4727,-10260864.0,47,74.77
4728,-9521159.0,52,75.25
4729,-11409583.0,71,79.53
4730,-10686558.0,58,76.88
4731,-9241941.0,48,64.84
4732,-10222293.0,47,70.07
4733,-10404712.0,53,76.35
4734,-11637978.0,60,78.63
4735,-9950148.0,53,74.63
4736,-12635834.0,44,80.04
4737,-10700879.0,66,82.39
4738,-10873974.0,60,82.88
4739,-11345675.0,54,81.34
4740,-8601589.0,48,63.23
4741,-10255443.0,63,72.39
4742,-15210420.0,52,91.32
4743,-10870603.0,55,72.01
4744,-15702166.0,22,90.46
4745,-15853733.0,24,92.07
4746,-11025700.0,40,81.23
4747,-11008922.0,44,77.11
4748,-10233867.0,61,71.46
4749,-12780812.0,37,85.83
4750,-12921129.0,49,86.14
4751,-12129754.0,42,76.57
4752,-11630707.0,26,81.81
4753,-12504249.0,62,87.95
4754,-13007422.0,49,84.91
4755,-15337203.0,47,93.76
4756,-14123331.0,45,88.99
4757,-16059080.0,30,91.29
4758,-8127502.0,74,66.31
4759,-15329937.0,64,98.07
4760,-15366508.0,33,91.54
4761,-9474218.0,66,72.67
4762,-11982105.0,48,82.38
4763,-11154698.0,57,72.1
4764,-10658467.0,37,75.17
4765,-10755029.0,49,73.08
4766,-10278346.0,56,71.65
4767,-10138589.0,47,76.48
4768,-12930964.0,46,90.19
4769,-12621970.0,76,101.53
4770,-13828469.0,42,88.0
4771,-10747818.0,58,70.49
4772,-11851864.0,38,79.93
4773,-10332649.0,46,71.83
4774,-10172995.0,55,73.36
4775,-11724693.0,47,85.33
4776,-13195496.0,45,80.76
4777,-9336374.0,56,69.09
4778,-9377890.0,50,71.48
4779,-11903990.0,49,81.93
4780,-15660897.0,52,95.22
4781,-9836100.0,57,76.49
4782,-10253285.0,55,72.46
4783,-8274631.0,62,69.95
4784,-12397962.0,39,82.8
4785,-15635914.0,38,91.82
4786,-11586398.0,58,72.24
4787,-11330057.0,64,81.28
4788,-9234063.0,57,71.51
4789,-13319909.0,44,85.34
4790,-12066184.0,56,86.2
4791,-12509282.0,52,82.85
4792,-11837956.0,51,75.01
4793,-11348969.0,54,83.2
4794,-10573861.0,55,79.69
4795,-12493016.0,56,85.8
4796,-11358174.0,55,76.7
4797,-10347271.0,52,75.68
4798,-14249865.0,40,89.37
4799,-11492532.0,37,74.83
4800,-12292456.0,59,82.66
4801,-9907556.0,39,67.45
4802,-12337847.0,39,79.8
4803,-10387424.0,58,77.2
4804,-11940207.0,55,79.68
4805,-11496946.0,56,80.67
4806,-11497320.0,41,80.17
4807,-11670309.0,44,77.02
4808,-10847210.0,55,80.08
4809,-9859173.0,71,77.99
4810,-13899172.0,50,89.26
4811,-12978163.0,37,89.13
4812,-11808658.0,46,79.65
4813,-6833297.0,58,54.3
4814,-16530475.0,42,102.49
4815,-12267795.0,41,78.88
4816,-12021000.0,57,78.67
4817,-11610807.0,51,75.66
4818,-14393738.0,61,88.82
4819,-9190420.0,49,64.03
4820,-14733495.0,53,94.36
4821,-12606402.0,42,84.01
4822,-10068931.0,49,77.2
4823,-9301921.0,63,69.65
4824,-10495748.0,52,73.95
4825,-12429702.0,62,88.75
4826,-12135121.0,73,86.77
4827,-14592851.0,48,87.36
4828,-14846103.0,22,92.16
4829,-12750789.0,72,90.34
4830,-12309785.0,50,83.8
4831,-9989590.0,66,74.15
4832,-11067384.0,40,77.08
4833,-10764948.0,35,75.13
4834,-13596149.0,56,88.95
4835,-13155625.0,33,87.89
4836,-11405519.0,45,77.39
4837,-14554715.0,31,86.74
4838,-8008085.0,61,68.22
4839,-12163173.0,57,78.25
4840,-15720334.0,34,95.84
4841,-13237174.0,50,82.66
4842,-12088932.0,50,76.63
4843,-12328737.0,63,87.81
4844,-11786057.0,63,81.56
4845,-12101725.0,40,81.28
4846,-8555767.0,59,69.58
4847,-11625284.0,50,87.85
4848,-13083334.0,37,86.0
4849,-9141401.0,61,73.88
4850,-12636359.0,37,77.29
4851,-10728888.0,50,66.22
4852,-12993905.0,48,87.47
4853,-14042407.0,74,90.23
4854,-13215629.0,48,85.13
4855,-9167435.0,55,74.23
4856,-11113832.0,40,76.45
4857,-11524344.0,37,76.04
4858,-9905723.0,39,76.17
4859,-8287174.0,59,63.81
4860,-9464411.0,50,66.58
4861,-12897861.0,26,82.51
4862,-13193245.0,40,83.0
4863,-12193194.0,39,77.43
4864,-14111716.0,53,87.68
4865,-10265814.0,35,76.74
4866,-11727924.0,42,80.43
4867,-11532286.0,24,80.26
4868,-11382274.0,40,76.51
4869,-11949150.0,46,75.42
4870,-9492303.0,56,69.86
4871,-11947388.0,64,80.03
4872,-11833910.0,58,77.1
4873,-14865377.0,48,97.3
4874,-10212811.0,41,71.93
4875,-15801595.0,51,96.47
4876,-12432891.0,28,81.83
4877,-14599955.0,37,98.39
4878,-8462079.0,54,68.93
4879,-9921278.0,52,62.98
4880,-12154516.0,53,84.22
4881,-8267690.0,55,63.67
4882,-11952616.0,45,80.57
4883,-7461530.0,72,66.11
4884,-15935670.0,59,96.74
4885,-9528139.0,63,83.76
4886,-9045823.0,61,72.82
4887,-12038247.0,56,79.91
4888,-15470757.0,46,94.95
4889,-13449646.0,46,85.17
4890,-9796136.0,59,74.15
4891,-12065437.0,68,83.13
4892,-10803289.0,66,80.77
4893,-9035505.0,67,68.44
4894,-15589715.0,23,92.62
4895,-11276783.0,65,83.94
4896,-13445619.0,39,91.11
4897,-14441324.0,46,91.82
4898,-9321317.0,47,72.89
4899,-12514398.0,39,79.53
4900,-13445026.0,46,93.25
4901,-14762707.0,34,94.26
4902,-10069813.0,41,71.73
4903,-10547891.0,44,72.22
4904,-9170003.0,47,71.67
4905,-16051284.0,67,96.66
4906,-12612100.0,48,78.05
4907,-8976052.0,45,68.16
4908,-8403645.0,57,72.24
4909,-12856766.0,33,81.15
4910,-9617969.0,44,72.47
4911,-17695755.0,15,97.63
4912,-10561034.0,76,77.76
4913,-13819690.0,31,82.6
4914,-10232380.0,49,75.04
4915,-14123988.0,60,95.56
4916,-12836211.0,57,84.43
4917,-11339655.0,57,72.38
4918,-11692422.0,41,80.79
4919,-13224220.0,62,91.88
4920,-11428195.0,36,80.61
4921,-12344991.0,61,76.41
4922,-10497712.0,50,73.13
4923,-9858513.0,54,67.96
4924,-11848337.0,34,76.22
4925,-9529669.0,66,79.66
4926,-7827604.0,73,64.22
4927,-12453714.0,35,84.71
4928,-13609898.0,33,83.48
4929,-11470901.0,55,79.47
4930,-11398859.0,29,77.19
4931,-13032302.0,38,84.35
4932,-8152316.0,39,66.02
4933,-9559899.0,61,72.94
4934,-11759495.0,49,84.64
4935,-11489471.0,43,77.4
4936,-9468544.0,59,68.42
4937,-10645406.0,68,75.96
4938,-13342875.0,64,81.68
4939,-9604004.0,40,71.22
4940,-10750187.0,47,76.4
4941,-10435726.0,42,77.69
4942,-15142609.0,35,91.26
4943,-12322844.0,58,82.11
4944,-11124063.0,52,74.41
4945,-10612988.0,37,70.74
4946,-8749991.0,68,71.39
4947,-15968441.0,34,93.69
4948,-12163912.0,48,88.41
4949,-10388447.0,51,74.02
4950,-11084337.0,55,72.71
4951,-12598126.0,27,85.24
4952,-10073951.0,57,70.42
4953,-11791261.0,60,85.75
4954,-9925168.0,51,76.39
4955,-12203087.0,49,83.5
4956,-15881440.0,35,98.26
4957,-12223629.0,56,79.84
4958,-9623666.0,68,70.78
4959,-11566547.0,41,84.39
4960,-9263112.0,55,68.21
4961,-10105854.0,63,74.71
4962,-8797414.0,65,67.52
4963,-10816702.0,53,78.92
4964,-10312064.0,63,75.96
4965,-14957225.0,40,97.32
4966,-11704046.0,57,72.74
4967,-10678727.0,49,79.37
4968,-11695980.0,46,81.4
4969,-17478847.0,18,97.62
4970,-9888448.0,38,74.84
4971,-13363787.0,35,85.04
4972,-9987469.0,50,72.76
4973,-13663769.0,35,90.84
4974,-13910168.0,24,87.18
4975,-13207067.0,38,84.02
4976,-8982939.0,64,65.74
4977,-10940919.0,58,78.63
4978,-13024085.0,38,86.53
4979,-11645494.0,41,80.54
4980,-13735089.0,48,90.87
4981,-9759416.0,50,75.74
4982,-15757977.0,36,100.57
4983,-13073346.0,57,86.3
4984,-10710653.0,54,75.1
4985,-10859978.0,52,74.28
4986,-13085807.0,41,80.99
4987,-14002829.0,39,91.11
4988,-11818041.0,32,80.17
4989,-8210108.0,64,68.77
4990,-13206300.0,36,82.96
4991,-10175862.0,48,72.41
4992,-12325007.0,34,81.25
4993,-12136008.0,58,76.88
4994,-14335845.0,33,86.14
4995,-9114447.0,60,71.71
4996,-12921610.0,34,82.76
4997,-11745321.0,30,80.35
4998,-9905167.0,43,68.78
4999,-12435990.0,65,81.18
5000,-11399265.0,43,79.89
5001,-13410230.0,44,84.15
5002,-17728046.0,55,110.19
5003,-11311877.0,45,72.22
5004,-13072094.0,27,74.77
5005,-13649351.0,34,86.4
5006,-11980495.0,61,75.88
5007,-11926397.0,45,78.42
5008,-13151834.0,47,83.98
5009,-16463999.0,64,102.94
5010,-15075450.0,42,93.73
5011,-9512435.0,71,71.8
5012,-15556585.0,38,93.05
5013,-14688931.0,48,97.61
5014,-10834061.0,44,75.7
5015,-10045833.0,34,72.23
5016,-11092288.0,48,70.86
5017,-14768426.0,39,94.77
5018,-8579119.0,58,71.48
5019,-15132344.0,54,92.51
5020,-12436856.0,65,85.56
5021,-12673138.0,45,85.3
5022,-10359470.0,62,74.31
5023,-13066515.0,47,87.29
5024,-11958897.0,44,86.73
5025,-13627836.0,32,87.76
5026,-13406540.0,31,87.13
5027,-15133124.0,50,97.8
5028,-9748404.0,82,85.24
5029,-13925983.0,29,92.36
5030,-9897786.0,59,73.18
5031,-11898305.0,60,81.9
5032,-9917761.0,70,76.43
5033,-11250818.0,47,82.49
5034,-10570268.0,58,78.02
5035,-12562793.0,58,86.86
5036,-9636745.0,59,76.32
5037,-8854608.0,56,73.23
5038,-10221516.0,54,71.27
5039,-15126404.0,39,94.05
5040,-10515016.0,64,72.11
5041,-10511579.0,47,68.76
5042,-9772307.0,45,68.66
5043,-8316554.0,56,69.58
5044,-12094560.0,29,77.23
5045,-13711622.0,39,87.28
5046,-16036432.0,37,92.65
5047,-13143487.0,60,89.25
5048,-12530706.0,51,79.85
5049,-13083469.0,48,87.93
5050,-9830833.0,46,72.72
5051,-11442807.0,36,77.44
5052,-9525651.0,58,68.7
5053,-11824869.0,37,78.04
5054,-15016850.0,38,92.84
5055,-13431018.0,41,88.79
5056,-11159196.0,52,75.3
5057,-12181726.0,44,86.36
5058,-13648854.0,41,82.47
5059,-12556710.0,35,79.44
5060,-8764037.0,64,62.98
5061,-11173961.0,53,78.61
5062,-13163254.0,62,81.8
5063,-12655208.0,39,85.39
5064,-13267994.0,27,87.01
5065,-10893728.0,60,75.56
5066,-12585139.0,42,86.76
5067,-7968060.0,44,65.39
5068,-9364796.0,66,69.54
5069,-10056449.0,62,73.28
5070,-11463900.0,16,72.57
5071,-12307434.0,40,75.53
5072,-11234174.0,53,78.23
5073,-12683995.0,41,81.66
5074,-13900234.0,35,90.38
5075,-12450676.0,52,82.78
5076,-12619469.0,64,78.16
5077,-15309530.0,54,105.21
5078,-12205395.0,65,79.08
5079,-10434742.0,72,74.44
5080,-12757963.0,41,82.21
5081,-11342228.0,42,77.57
5082,-12484070.0,37,80.65
5083,-12866342.0,29,80.47
5084,-10093959.0,56,76.89
5085,-14825124.0,42,94.63
5086,-7649622.0,61,59.96
5087,-11355745.0,47,78.28
5088,-9879647.0,60,75.62
5089,-10129686.0,52,70.01
5090,-11783079.0,57,74.09
5091,-14129801.0,38,88.55
5092,-14098020.0,39,86.77
5093,-8807385.0,54,71.6
5094,-10696040.0,37,75.14
5095,-10503146.0,53,74.68
5096,-8583401.0,54,67.42
5097,-12981464.0,37,86.3
5098,-10626734.0,38,75.01
5099,-12496780.0,52,84.11
5100,-12645789.0,37,88.75
5101,-10596414.0,30,74.16
5102,-13071758.0,59,90.3
5103,-11378266.0,57,85.23
5104,-10221541.0,64,76.92
5105,-10585570.0,40,75.95
5106,-13275495.0,57,84.55
5107,-12940406.0,55,83.03
5108,-11580323.0,48,77.07
5109,-10288500.0,50,77.37
5110,-11517882.0,48,79.76
5111,-11300599.0,69,77.92
5112,-11607726.0,43,76.42
5113,-17112128.0,26,97.61
5114,-11457843.0,59,80.82
5115,-11959973.0,44,72.26
5116,-10083356.0,63,77.69
5117,-9395574.0,37,79.81
5118,-10067961.0,68,75.06
5119,-13362741.0,49,89.34
5120,-8385939.0,74,66.16
5121,-14642619.0,54,86.96
5122,-10558677.0,80,72.7
5123,-9544729.0,51,77.41
5124,-12259022.0,40,80.73
5125,-9360628.0,63,70.82
5126,-11824859.0,34,81.37
5127,-10997817.0,37,73.97
5128,-9600243.0,51,67.65
5129,-17042227.0,41,95.84
5130,-12619271.0,53,83.17
5131,-7621518.0,64,64.1
5132,-10915131.0,49,82.59
5133,-10524750.0,72,79.04
5134,-10660789.0,67,74.7
5135,-14058483.0,34,94.64
5136,-14041048.0,40,85.77
5137,-12023846.0,40,78.25
5138,-10297822.0,64,75.54
5139,-14195486.0,42,88.82
5140,-14001107.0,47,86.55
5141,-13810522.0,17,88.77
5142,-9119448.0,53,63.22
5143,-10087909.0,49,74.01
5144,-9271566.0,48,69.5
5145,-12011775.0,45,82.81
5146,-15749945.0,45,89.78
5147,-13204289.0,60,85.48
5148,-13454009.0,38,87.05
5149,-13463391.0,43,84.09
5150,-11965084.0,32,74.95
5151,-10203662.0,51,73.8
5152,-12503877.0,36,84.8
5153,-7704377.0,63,67.83
5154,-11338994.0,34,72.71
5155,-13925926.0,52,87.22
5156,-9974227.0,49,78.33
5157,-12292071.0,55,79.09
5158,-12141472.0,49,84.58
5159,-14025437.0,28,82.74
5160,-15704245.0,38,92.87
5161,-12864901.0,51,81.73
5162,-9364239.0,80,77.57
5163,-13220820.0,54,84.63
5164,-14608300.0,25,88.37
5165,-12444306.0,42,79.07
5166,-14113051.0,59,92.76
5167,-10608666.0,59,76.01
5168,-9641436.0,47,76.94
5169,-14815052.0,45,93.72
5170,-13558693.0,24,78.88
5171,-15688597.0,24,99.28
5172,-13642219.0,35,81.26
5173,-17311881.0,44,102.19
5174,-11678020.0,56,81.74
5175,-12288242.0,60,83.03
5176,-13938702.0,30,87.43
5177,-13719020.0,63,91.28
5178,-16460593.0,49,95.9
5179,-9219733.0,65,71.69
5180,-12137154.0,66,82.93
5181,-11181078.0,50,80.66
5182,-10934577.0,40,78.4
5183,-15204500.0,28,96.56
5184,-12262002.0,40,85.88
5185,-14377784.0,49,91.89
5186,-9423623.0,41,66.84
5187,-11350828.0,50,81.64
5188,-12213089.0,45,80.27
5189,-9485427.0,55,71.79
5190,-11647688.0,62,85.94
5191,-11841733.0,45,84.21
5192,-16305767.0,24,93.34
5193,-8681761.0,60,71.64
5194,-10821975.0,56,77.45
5195,-13536996.0,56,92.01
5196,-9499220.0,65,64.72
5197,-14093841.0,42,85.4
5198,-11357053.0,72,75.77
5199,-11526273.0,36,76.63
5200,-10300078.0,58,80.34
5201,-9742154.0,35,70.69
5202,-12221829.0,38,87.09
5203,-5480065.0,69,50.94
5204,-13467169.0,51,84.44
5205,-14223774.0,43,82.72
5206,-10454547.0,45,79.05
5207,-15800352.0,31,92.45
5208,-14825635.0,24,96.25
5209,-10838977.0,48,79.35
5210,-12745198.0,38,83.09
5211,-13854763.0,52,81.27
5212,-12737598.0,44,81.06
5213,-12431341.0,54,82.04
5214,-12010153.0,60,81.94
5215,-11481059.0,59,73.05
5216,-12675290.0,56,88.11
5217,-10660000.0,52,74.58
5218,-11762600.0,36,83.59
5219,-11672780.0,58,77.68
5220,-10730290.0,66,78.77
5221,-14435274.0,22,92.57
5222,-11874148.0,49,81.15
5223,-10841444.0,49,80.69
5224,-10352636.0,59,78.35
5225,-12186344.0,38,82.67
5226,-11924235.0,41,81.6
5227,-12381207.0,30,82.09
5228,-11343297.0,39,73.84
5229,-10424861.0,33,77.53
5230,-12731317.0,41,79.03
5231,-12547434.0,59,88.51
5232,-10809011.0,61,82.43
5233,-15791630.0,44,99.43
5234,-10768456.0,40,82.94
5235,-12186139.0,49,79.46
5236,-13040930.0,15,85.57
5237,-15578309.0,31,95.45
5238,-16605199.0,24,106.76
5239,-12982928.0,59,81.97
5240,-7937633.0,69,73.26
5241,-9040228.0,49,73.86
5242,-10849397.0,52,72.74
5243,-11008867.0,57,75.19
5244,-10867200.0,41,78.15
5245,-12881380.0,61,82.81
5246,-10611956.0,44,69.8
5247,-10725941.0,49,70.39
5248,-12808613.0,34,85.61
5249,-14644353.0,29,94.0
5250,-10664629.0,50,79.0
5251,-11924067.0,51,81.19
5252,-12016902.0,26,79.71
5253,-10381919.0,49,70.58
5254,-12859481.0,41,88.31
5255,-10552658.0,35,74.13
5256,-15414596.0,48,96.82
5257,-14943143.0,46,91.72
5258,-10663412.0,68,84.84
5259,-10130443.0,61,75.68
5260,-12644580.0,47,82.65
5261,-11941846.0,59,79.62
5262,-15859305.0,32,92.49
5263,-13080618.0,49,88.64
5264,-9391264.0,71,72.62
5265,-15573255.0,16,92.1
5266,-13365285.0,65,88.95
5267,-10208492.0,52,79.73
5268,-14015823.0,47,84.91
5269,-10998395.0,58,76.58
5270,-11353244.0,60,82.2
5271,-10637425.0,63,82.04
5272,-11071203.0,39,78.4
5273,-12087949.0,22,79.22
5274,-10482320.0,48,74.53
5275,-12467050.0,26,80.74
5276,-13520696.0,47,87.67
5277,-12403476.0,45,79.0
5278,-8694653.0,41,64.87
5279,-13072330.0,40,88.29
5280,-12023956.0,41,77.4
5281,-9815155.0,52,63.08
5282,-11420058.0,59,90.69
5283,-12005070.0,42,76.74
5284,-11001181.0,52,73.61
5285,-8290619.0,51,59.5
5286,-15537643.0,48,99.38
5287,-9160064.0,39,73.0
5288,-12819297.0,65,87.5
5289,-11822753.0,53,75.77
5290,-7783897.0,68,66.57
5291,-12072746.0,36,84.64
5292,-11371147.0,46,80.38
5293,-11801771.0,50,80.38
5294,-14075885.0,63,92.07
5295,-9902290.0,78,68.4
5296,-12715143.0,55,88.73
5297,-10097378.0,42,71.19
5298,-13332122.0,39,87.6
5299,-12636142.0,20,80.18
5300,-9325229.0,61,74.19
5301,-12553726.0,46,82.82
5302,-10262720.0,43,70.6
5303,-13172449.0,23,88.13
5304,-12948541.0,26,86.56
5305,-10415869.0,49,74.59
5306,-9530634.0,69,75.64
5307,-12459092.0,55,82.9
5308,-11703547.0,65,82.24
5309,-14703490.0,32,83.54
5310,-15436738.0,47,93.96
5311,-12488037.0,29,79.85
5312,-10021494.0,72,75.08
5313,-7360148.0,60,70.35
5314,-12594505.0,34,86.9
5315,-11889855.0,39,84.34
5316,-13734451.0,36,87.58
5317,-10067492.0,50,79.53
5318,-9984708.0,29,73.5
5319,-13250342.0,30,80.07
5320,-14039639.0,20,84.67
5321,-11299013.0,68,81.55
5322,-13526146.0,33,84.55
5323,-8661895.0,76,71.82
5324,-10261559.0,70,76.39
5325,-12301768.0,57,82.71
5326,-11689578.0,49,77.69
5327,-12503636.0,36,85.48
5328,-10139103.0,30,77.47
5329,-15245570.0,48,93.04
5330,-11933775.0,44,80.06
5331,-13089812.0,50,86.86
5332,-14017393.0,49,90.5
5333,-14585056.0,48,93.21
5334,-13953733.0,55,93.84
5335,-14581767.0,41,90.73
5336,-14787567.0,37,92.03
5337,-15569122.0,20,87.57
5338,-11995967.0,37,81.53
5339,-9014036.0,63,68.53
5340,-12057561.0,59,83.4
5341,-10580121.0,60,75.23
5342,-8675066.0,52,68.2
5343,-10548062.0,74,82.4
5344,-12704207.0,37,81.19
5345,-12566840.0,45,88.28
5346,-12552027.0,41,80.54
5347,-18558889.0,23,109.51
5348,-12904028.0,43,84.28
5349,-10745663.0,58,74.62
5350,-13030985.0,33,82.46
5351,-13485241.0,43,89.82
5352,-14946457.0,30,84.12
5353,-9892352.0,36,69.18
5354,-9933486.0,44,71.1
5355,-15189177.0,48,88.41
5356,-10204959.0,63,71.01
5357,-13057386.0,43,85.4
5358,-9915238.0,48,76.03
5359,-13894924.0,29,84.63
5360,-9000569.0,58,70.1
5361,-14422038.0,39,89.36
5362,-10059784.0,62,72.01
5363,-11708564.0,45,80.42
5364,-12713265.0,32,82.8
5365,-11230768.0,48,76.09
5366,-11368719.0,49,78.91
5367,-10587489.0,43,77.74
5368,-10038028.0,49,72.05
5369,-13085769.0,55,84.32
5370,-9582349.0,42,71.59
5371,-12410663.0,30,82.24
5372,-12407461.0,29,81.76
5373,-8815056.0,80,77.45
5374,-12294789.0,48,84.47
5375,-11785462.0,28,74.53
5376,-12082637.0,59,81.17
5377,-15388378.0,46,99.81
5378,-11771565.0,42,82.63
5379,-7335465.0,61,61.01
5380,-12523898.0,50,80.92
5381,-13080636.0,43,86.51
5382,-14886491.0,24,87.44
5383,-14797541.0,54,89.22
5384,-11622284.0,43,79.21
5385,-8489663.0,63,63.57
5386,-7317241.0,57,57.4
5387,-12486531.0,46,81.96
5388,-10602718.0,50,79.72
5389,-12020298.0,34,81.31
5390,-10152672.0,65,75.73
5391,-9680984.0,60,70.0
5392,-11893239.0,51,82.68
5393,-14627484.0,40,90.86
5394,-9446111.0,82,67.04
5395,-9995515.0,57,77.25
5396,-15532512.0,51,92.44
5397,-14054624.0,45,88.96
5398,-11808843.0,45,82.98
5399,-12224631.0,52,88.89
5400,-6620296.0,58,57.86
5401,-11513549.0,47,72.22
5402,-9590632.0,37,57.89
5403,-11805293.0,49,79.12
5404,-13662837.0,37,87.1
5405,-10813365.0,35,72.71
5406,-10158863.0,50,69.1
5407,-18353200.0,16,101.52
5408,-12566268.0,47,85.66
5409,-10265141.0,34,66.36
5410,-11319767.0,52,76.66
5411,-13332619.0,55,88.57
5412,-11859582.0,47,74.53
5413,-10349370.0,46,76.38
5414,-8719677.0,44,65.79
5415,-9885540.0,70,78.06
5416,-11553851.0,36,76.46
5417,-12615228.0,35,85.68
5418,-9819398.0,51,72.01
5419,-13649398.0,44,88.22
5420,-13501624.0,40,87.86
5421,-10913016.0,55,78.66
5422,-13056282.0,27,85.48
5423,-13709780.0,53,92.08
5424,-10746922.0,54,80.11
5425,-10262342.0,53,72.01
5426,-9521149.0,49,72.13
5427,-10826284.0,34,72.54
5428,-11931165.0,62,87.5
5429,-14047860.0,55,95.6
5430,-15886389.0,54,94.27
5431,-12484369.0,25,77.91
5432,-9976658.0,27,70.79
5433,-10708165.0,58,73.1
5434,-13773807.0,54,88.4
5435,-15439682.0,18,95.26
5436,-9693921.0,76,72.48
5437,-11189518.0,62,81.62
5438,-12429282.0,53,81.23
5439,-11248322.0,53,70.52
5440,-13010415.0,54,87.82
5441,-10309274.0,41,71.11
5442,-13250662.0,33,87.81
5443,-16354874.0,30,96.08
5444,-12680030.0,36,84.47
5445,-12783730.0,40,87.03
5446,-11560822.0,43,80.84
5447,-10227347.0,51,76.3
5448,-10402528.0,49,78.43
5449,-14446412.0,32,89.21
5450,-14930954.0,29,93.55
5451,-11613967.0,37,79.13
5452,-9194529.0,68,75.43
5453,-12253671.0,47,89.76
5454,-11788380.0,65,79.89
5455,-13128387.0,64,85.75
5456,-13413137.0,49,83.7
5457,-13220325.0,21,86.9
5458,-14285729.0,48,89.36
